Федоров Максим Алексеевич,837370101285,г. Волгоград ул. Мира д. 104,54847.99
Кузнецова Ксения Андреевна,269537110964,г. Екатеринбург ул. Мира д. 169,59360.07
Попов Михаил Андреевич,833415169375,г. Нижний Новгород ул. Чкалова д. 20,62068.13
Никитин Виктор Александрович,448698022206,г. Омск ул. Ленина д. 180,49447.79
Федоров Павел Иванович,962643505875,г. Екатеринбург ул. Кирова д. 119,4841.6
Голубева Мария Александровна,733635138005,г. Санкт-Петербург ул. Ленина д. 28,26604.92
Семенов Алексей Евгеньевич,385007302270,г. Саратов ул. Советская д. 32,38899.71
Максимов Дмитрий Сергеевич,459390586376,г. Казань ул. Молодежная д. 128,59721.2
Морозов Михаил Александрович,450071784869,г. Челябинск ул. Тверская д. 181,8825.06
Васильев Дмитрий Александрович,171184361130,г. Омск ул. Маяковского д. 74,37780.89
Попов Виктор Михайлович,769163665231,г. Самара ул. Калинина д. 29,41901.59
Новикова Дарья Сергеевна,494983399912,г. Казань ул. Кирова д. 245,48536.11
Морозова Юлия Алексеевна,884462755825,г. Уфа ул. Мира д. 6,53445.46
Орлова Ольга Михайловна,832363426047,г. Волгоград ул. Советская д. 83,54242.73
Никитина Анастасия Викторовна,578930780287,г. Казань ул. Советская д. 143,26009.22
Семенов Виктор Андреевич,897502800651,г. Омск ул. Гагарина д. 20,4058.32
Орлова Ксения Максимовна,860483529238,г. Самара ул. Садовая д. 20,22442.52
Зайцева Татьяна Владимировна,405406542074,г. Воронеж ул. Мира д. 198,1105.35
Новиков Дмитрий Викторович,624273789528,г. Тюмень ул. Лесная д. 163,33935.36
Орлов Александр Павлович,968502465850,г. Воронеж ул. Ленина д. 139,20374.5
Семенова Екатерина Викторовна,168866303402,г. Уфа ул. Тверская д. 39,15538.9
Козлова Ксения Ивановна,475641638912,г. Волгоград ул. Калинина д. 242,72910.67
Андреева Татьяна Павловна,155718532620,г. Пермь ул. Молодежная д. 117,51909.47
Кузнецов Дмитрий Александрович,437112410194,г. Уфа ул. Калинина д. 135,42657.75
Волкова Екатерина Сергеевна,654008358902,г. Воронеж ул. Гагарина д. 224,70060.46
Андреева Светлана Максимовна,985472942775,г. Челябинск ул. Тверская д. 71,16129.32
Орлова Наталья Владимировна,562593622141,г. Тюмень ул. Центральная д. 145,35808.27
Смирнов Сергей Анатольевич,401302369622,г. Екатеринбург ул. Советская д. 76,61367.97
Андреев Михаил Владимирович,345616129295,г. Краснодар ул. Молодежная д. 125,12638.46
